num_critic_for_reviews,gross,genres,movie_title,num_voted_users,num_user_for_reviews,language,country,budget,title_year,imdb_score,aspect_ratio
248,11169531,Comedy,Be Kind Rewind?,79855,235,English,UK,20000000,2008,6.4,2.35
137,11034436,Comedy|Drama|Music|War,Mrs Henderson Presents?,13505,180,English,UK,20000000,2005,7.1,1.85
214,12626905,Action|Crime|Drama|Thriller,Triple 9?,32567,106,English,USA,20000000,2016,6.3,2.35
104,10569071,Comedy,Deconstructing Harry?,35586,131,English,USA,20000000,1997,7.4,1.85
81,10544143,Comedy|Romance,Three to Tango?,16372,121,English,Australia,20000000,1999,6.1,1.37
175,13650738,Comedy|Drama,Burnt?,61360,129,English,USA,20000000,2015,6.6,2.35
20,10555348,Comedy|Crime,We're No Angels?,17349,42,English,USA,20000000,1989,6,2.35
69,9714482,Comedy|Musical|Romance,Everyone Says I Love You?,30083,140,English,USA,20000000,1996,6.8,1.85
168,8579684,Comedy,Death at a Funeral?,89547,199,English,USA,9000000,2007,7.4,1.85
166,9525276,Action|Crime|Thriller,Death Sentence?,60156,299,English,USA,20000000,2007,6.8,2.35
160,8855646,Adventure|Drama,Everybody's Fine?,49855,117,English,USA,21000000,2009,7.2,2.35
32,9109322,Comedy|Family|Sci-Fi,Superbabies: Baby Geniuses 2?,25371,129,English,Germany,20000000,2004,1.9,2.35
72,8326035,Action|Comedy|Crime,The Man?,21933,76,English,Germany,33000000,2005,5.5,1.85
53,8104069,Action|Comedy|Crime,Code Name: The Cleaner?,9785,26,English,USA,20000000,2007,4.5,1.85
76,8054280,Comedy|Crime|Music,Connie and Carla?,6838,117,English,USA,20000000,2004,6.3,1.85
401,8093318,Comedy|Crime|Drama|Mystery|Romance,Inherent Vice?,61935,242,English,USA,20000000,2014,6.7,1.85
31,7382993,Adventure|Animation|Comedy|Family|Fantasy,Doogal?,3851,114,English,USA,20000000,2006,2.8,1.85
65,8888355,Drama|Music,Battle of the Year?,7894,25,English,USA,20000000,2013,5,1.85
45,7001720,Comedy|Fantasy,An American Carol?,8560,205,English,USA,12000000,2008,4.3,2.35
260,7268659,Action|Comedy|Crime|Thriller,Machete Kills?,59248,164,English,Russia,20000000,2013,5.6,1.85
129,6852144,Drama|Horror|Sci-Fi|Thriller,Willard?,15169,213,English,Canada,22000000,2003,6.2,2.35
58,6563357,Adventure|Comedy,Strange Wilderness?,18571,120,English,USA,20000000,2008,5.3,2.35
103,6201757,Biography|Comedy|Drama|History|Music|Musical,Topsy-Turvy?,10037,202,English,UK,10000000,1999,7.4,1.66
345,5702083,Biography|Drama|Thriller,A Dangerous Method?,80617,190,English,UK,15000000,2011,6.5,1.85
232,5480996,Animation|Drama|Mystery|Sci-Fi|Thriller,A Scanner Darkly?,89383,293,English,USA,8700000,2006,7.1,1.85
116,6002756,Biography|Drama|Sport,Chasing Mavericks?,24997,75,English,USA,20000000,2012,7.2,1.85
148,5132655,Horror|Sci-Fi,Alone in the Dark?,37626,521,English,Canada,20000000,2005,2.3,2.35
79,5205343,Comedy|Drama|Family|Music|Romance,Bandslam?,11958,39,English,USA,20000000,2009,6.4,2.35
167,5005883,Drama|Mystery|Romance|Thriller,Birth?,29649,361,English,USA,20000000,2004,6.1,1.85
350,5749134,Action|Crime|Drama|Thriller,A Most Violent Year?,45799,180,English,USA,20000000,2014,7,2.35
99,4234040,Biography|Drama,Flash of Genius?,14301,45,English,USA,20000000,2008,7,2.35
231,4001121,Biography|Drama|Music,I'm Not There.?,48346,230,English,USA,20000000,2007,7,2.35
119,3749061,Action|Thriller,The Cold Light of Day?,28629,113,English,USA,20000000,2012,4.9,2.35
182,3519627,Adventure|Comedy|Drama|Romance,The Brothers Bloom?,41737,105,English,USA,20000000,2008,6.9,2.35
245,3081925,Comedy|Drama|Romance,"Synecdoche, New York?",55842,274,English,USA,21000000,2008,7.5,2.35
174,2298191,Adventure|Animation|Fantasy,Princess Mononoke?,221552,570,Japanese,Japan,2400000000,1997,8.4,1.85
69,2353728,Comedy|Drama|Mystery|Romance|Thriller|War,Bon voyage?,4293,53,French,France,20000000,2003,6.9,2.35
26,2000000,Biography|Comedy|Musical,Can't Stop the Music?,2998,74,English,USA,20000000,1980,4.5,2.35
168,1900725,Crime|Drama|Western,The Proposition?,43205,232,English,Australia,2000000,2005,7.4,2.35
27,2246000,Biography|Drama|Sport,Courage?,2302,20,English,USA,20000000,2015,7,2.35
28,1646664,Comedy|Music,Marci X?,4518,66,English,USA,20000000,2003,2.8,1.85
146,1190018,Action|Drama|Sci-Fi|Thriller,Equilibrium?,261317,1137,English,USA,20000000,2002,7.5,2.35
67,1027749,Drama|War,The Children of Huang Shi?,8087,33,English,Australia,40000000,2008,7.1,2.35
93,882710,Crime|Drama|Romance|Thriller,The Yards?,16215,138,English,USA,24000000,2000,6.4,2.35
131,531009,Drama|Romance,By the Sea?,7976,61,English,USA,10000000,2015,5.3,2.35
105,410388,Action|Adventure|Animation|Family|Sci-Fi|Thriller,Steamboy?,13727,79,Japanese,Japan,2127519898,2004,6.9,1.85
21,375474,Drama|History|Sport,The Game of Their Lives?,2613,46,English,USA,20000000,2005,6.2,2.35
9,305070,Action|Adventure|Drama|History|Romance,Rapa Nui?,3843,25,English,USA,20000000,1994,6.4,2.35
138,1183354,Action|Comedy|Crime|Fantasy|Horror|Mystery|Sci-Fi|Thriller,Dylan Dog: Dead of Night?,13026,75,English,USA,20000000,2010,5.1,2.35
42,121972,Crime|Drama|Mystery,People I Know?,9868,81,English,USA,22000000,2002,5.5,1.85
92,263365,Comedy|Drama|Fantasy|Romance,The Tempest?,6147,36,English,USA,20000000,2010,5.4,2.35
143,8047690,Drama|Romance,The Painted Veil?,77656,220,Mandarin,China,19400000,2006,7.5,2.35
160,476270,Action|Biography|Crime|Drama,The Baader Meinhof Complex?,29602,110,German,Germany,20000000,2008,7.4,1.85
92,184208848,Adventure|Drama|Western,Dances with Wolves?,186485,382,English,USA,22000000,1990,8,2.35
286,100292856,Comedy,Bad Teacher?,160418,296,English,USA,20000000,2011,5.7,1.85
43,58571513,Crime|Drama|Mystery|Thriller,Sea of Love?,30213,112,English,USA,19000000,1989,6.8,1.85
69,51431160,Comedy|Family|Romance,A Cinderella Story?,62861,232,English,USA,20000000,2004,5.9,1.85
242,103001286,Horror|Mystery,Scream?,222018,869,English,USA,15000000,1996,7.2,2.35
149,41867960,Horror,Thir13en Ghosts?,65512,478,English,USA,20000000,2001,5.5,1.33
198,210609762,Adventure|Comedy|Sci-Fi,Back to the Future?,732212,809,English,USA,19000000,1985,8.5,1.18
147,40846082,Horror|Mystery|Thriller,House on Haunted Hill?,45317,536,English,USA,19000000,1999,5.6,1.37
36,51697449,Comedy|Drama,I Can Do Bad All by Myself?,8346,59,English,USA,13000000,2009,4.1,1.85
181,27758465,Comedy|Drama|Romance,The Switch?,77987,120,English,USA,19000000,2010,6.1,2.35
97,56127162,Comedy|Romance,Just Married?,57479,205,English,USA,18000000,2003,5.4,1.85
167,1357042,Biography|Drama|Thriller,The Devil's Double?,53977,125,English,Belgium,15000000,2011,7.1,2.35
47,15911333,Adventure|Comedy|Drama|Family|Fantasy,Thomas and the Magic Railroad?,2855,119,English,UK,19000000,2000,3.6,1.85
308,39103378,Horror|Thriller,The Crazies?,93272,251,English,USA,20000000,2010,6.5,2.35
246,10049886,Adventure|Animation|Family|Fantasy,Spirited Away?,417971,902,Japanese,Japan,19000000,2001,8.6,1.85
29,8600000,Action|Adventure|Drama|History|Romance,The Bounty?,17982,95,English,UK,25000000,1984,7,2.35
252,21483154,Drama|War,The Book Thief?,98741,236,English,USA,19000000,2013,7.6,2.35
102,8396942,Adventure|Comedy|Romance,Sex Drive?,72715,103,English,USA,19000000,2008,6.5,1.85
134,12561,Comedy|Romance,Leap Year?,71276,181,English,USA,19000000,2010,6.4,2.35
136,6923891,Comedy|Drama|Romance,Take Me Home Tonight?,43867,83,English,USA,23000000,2011,6.3,2.35
10,2119994,Family|Fantasy|Music,The Nutcracker?,1153,15,English,USA,19000000,1993,5.7,1.85
31,1292527,Crime|Drama|Music|Thriller,Kansas City?,3536,44,English,France,19000000,1996,6.3,1.85
220,64255243,Drama|Horror|Mystery|Thriller,The Amityville Horror?,80903,518,English,USA,19000000,2005,6,2.35
241,22245861,Comedy|Drama,Adaptation.?,143251,710,English,USA,19000000,2002,7.7,1.85
252,20433940,Horror,Land of the Dead?,78883,662,English,Canada,15000000,2005,6.2,2.35
156,10562387,Adventure|Comedy|Drama,Fear and Loathing in Las Vegas?,213226,648,English,USA,18500000,1998,7.7,2.35
192,18439082,Comedy|Fantasy|Romance,The Invention of Lying?,94292,287,English,USA,18500000,2009,6.4,1.85
351,150056505,Comedy,Neighbors?,216581,397,English,USA,18000000,2014,6.4,2.35
57,119938730,Action|Comedy|Crime|Fantasy,The Mask?,265818,213,English,USA,18000000,1994,6.9,1.85
99,114968774,Comedy|Drama|Family|Fantasy|Romance,Big?,153468,204,English,USA,18000000,1988,7.3,1.85
343,128505958,Comedy,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan?,297014,1198,English,USA,18000000,2006,7.3,1.85
163,95001351,Comedy|Romance,Legally Blonde?,131801,548,English,USA,18000000,2001,6.2,2.35
110,76400000,Action|Adventure|Sci-Fi,Star Trek III: The Search for Spock?,58743,192,English,USA,17000000,1984,6.6,2.35
233,75072454,Drama|Horror|Thriller,The Exorcism of Emily Rose?,96569,522,English,USA,20000000,2005,6.7,2.35
91,65535067,Comedy|Romance,Deuce Bigalow: Male Gigolo?,59380,202,English,USA,17000000,1999,5.7,1.85
169,13998282,Action|Drama|Fantasy|Mystery|Thriller,Left Behind?,24854,374,English,USA,16000000,2014,3.1,2.35
142,6061759,Comedy|Drama|Romance,The Family Stone?,49077,475,English,USA,17000000,2005,6.3,1.85
50,64955956,Comedy|Drama,Barbershop 2: Back in Business?,10104,69,English,USA,18000000,2004,5.7,1.85
195,60057639,Comedy|Crime|Drama,Bad Santa?,107815,485,English,USA,18000000,2003,7.1,1.85
129,53868030,Comedy|Crime,Austin Powers: International Man of Mystery?,183425,425,English,USA,17000000,1997,7,2.35
156,59573085,Comedy|Family|Romance,My Big Fat Greek Wedding 2?,13562,103,English,USA,18000000,2016,6.1,2.35
103,52691009,Comedy|Family,Diary of a Wimpy Kid: Rodrick Rules?,18727,45,English,USA,21000000,2011,6.6,2.35
217,59735548,Action|Horror|Sci-Fi,Predator?,290949,629,English,USA,15000000,1987,7.8,1.85
134,51600000,Biography|Drama|History|Music,Amadeus?,270790,549,English,USA,18000000,1984,8.3,2.35
146,43818159,Horror|Mystery,Prom Night?,27664,260,English,USA,20000000,2008,3.9,2.35
159,86049418,Comedy,Mean Girls?,245989,554,English,USA,17000000,2004,7,1.85
111,43601508,Comedy|Drama|Romance,Under the Tuscan Sun?,35718,317,English,USA,18000000,2003,6.7,1.85
187,41300105,Drama|Mystery,Gosford Park?,65201,651,English,UK,19800000,2001,7.3,2.35
44,41382841,Comedy|Drama|Fantasy|Romance,Peggy Sue Got Married?,27149,96,English,USA,18000000,1986,6.3,1.85
588,42335698,Comedy|Drama|Romance,Birdman or (The Unexpected Virtue of Ignorance)?,395087,1101,English,USA,18000000,2014,7.8,1.85
415,33404871,Drama,Blue Jasmine?,150082,384,English,USA,18000000,2013,7.3,2.35
279,31471430,Drama|History|Thriller,United 93?,83374,828,English,USA,15000000,2006,7.6,2.35
97,30222640,Drama|Music|Romance,Honey?,36666,144,English,USA,25000000,2003,5.3,1.85
60,26830000,Drama|History|War,Glory?,101889,365,English,USA,18000000,1989,7.9,1.85
27,26906039,Action|Comedy,Spy Hard?,29621,76,English,USA,18000000,1996,5.3,1.85
212,21378000,Fantasy|Horror,The Fog?,46492,335,English,USA,1000000,1980,6.8,2.35
110,43853424,Biography|Drama|Family|Sport,Soul Surfer?,35514,114,English,USA,18000000,2011,7.1,2.35
190,23993605,Comedy|Crime|Drama,Observe and Report?,52467,248,English,USA,18000000,2009,5.8,2.35
77,26400000,Action|Adventure|Fantasy,Conan the Destroyer?,62009,109,English,USA,18000000,1984,5.8,2.35
151,45250,Biography|Drama|Sport,Raging Bull?,235133,494,English,USA,18000000,1980,8.3,1.85
111,22927390,Drama|Romance,Love Happens?,25344,77,English,USA,18000000,2009,5.6,1.85
64,4250320,Adventure|Fantasy|Mystery|Thriller,Young Sherlock Holmes?,14870,86,English,USA,18000000,1985,6.8,1.85
134,22452209,Comedy|Drama|Musical|Romance,Fame?,14062,82,English,USA,18000000,2009,5,2.35
450,18329466,Adventure|Biography|Drama|Thriller,127 Hours?,279179,440,English,USA,18000000,2010,7.6,1.85
128,17071230,Comedy|Crime,Small Time Crooks?,31169,192,English,USA,18000000,2000,6.7,1.85
68,17174870,Drama|Music|Romance,Center Stage?,15817,210,English,USA,18000000,2000,6.7,2.35
97,26284475,Comedy,Love the Coopers?,9051,68,English,USA,17000000,2015,5.7,2.35
54,16702864,Comedy|Crime,Catch That Kid?,8023,49,English,USA,18000000,2004,5.2,1.85
99,15561627,Drama,Life as a House?,39105,359,English,USA,18000000,2001,7.5,2.35
412,17750583,Biography|Drama,Steve Jobs?,93548,307,English,UK,30000000,2015,7.2,2.35
107,14793904,Comedy|Romance,"I Love You, Beth Cooper?",28209,80,English,Canada,18000000,2009,5.3,1.85
192,15281286,Comedy|Drama|Romance,Youth in Revolt?,64646,105,English,USA,18000000,2009,6.5,1.85
25,8000000,Action|Adventure|Western,The Legend of the Lone Ranger?,1400,41,English,USA,18000000,1981,5,2.35
104,13491653,Drama|Thriller,The Tailor of Panama?,23728,213,English,USA,18000000,2001,6.1,2.35
146,10494494,Action|Crime|Thriller,Getaway?,19586,109,English,USA,18000000,2013,4.4,2.35
124,7837632,Drama,The Ice Storm?,46396,287,English,USA,18000000,1997,7.5,1.85
107,15155772,Comedy|Drama|Romance,And So It Goes?,8895,48,English,USA,18000000,2014,5.7,2.35
11,8508843,Adventure|Comedy,Troop Beverly Hills?,7470,35,English,USA,18000000,1989,5.5,1.37
93,7739049,Comedy|Drama|Romance,Being Julia?,10680,112,English,Canada,18000000,2004,7.1,1.85
38,6734844,Drama|Romance,9?Weeks?,29591,118,English,USA,17000000,1986,5.9,1.85
60,6000000,Action|Adventure|Fantasy,Dragonslayer?,10832,102,English,USA,18000000,1981,6.7,2.35
184,6615578,Biography|Drama|Romance,The Last Station?,15352,82,English,Germany,13000000,2009,7,2.35
148,5887457,Biography|Comedy|Drama,Ed Wood?,142416,420,English,USA,18000000,1994,7.9,1.85
217,13362308,Drama,Labor Day?,31898,111,English,USA,18000000,2013,6.9,2.35
160,5701643,Adventure|Biography|Drama|History|War,Mongol: The Rise of Genghis Khan?,37635,165,Mongolian,Russia,20000000,2007,7.3,2.35
209,5694401,Action|Crime|Thriller,RocknRolla?,194489,192,English,UK,18000000,2008,7.3,2.35
40,5333658,Action|Sci-Fi,Megaforce?,2541,54,English,USA,20000000,1982,3.5,1.85
85,4414535,Drama,Hamlet?,30618,224,English,UK,18000000,1996,7.8,2.2
263,3707794,Adventure|Drama|Sci-Fi|Thriller,Midnight Special?,31359,156,English,Greece,18000000,2016,6.7,2.35
128,3203044,Comedy|Romance,Anything Else?,25165,155,English,USA,18000000,2003,6.4,2.35
186,4435083,Biography|Drama|Romance|War,The Railway Man?,27882,119,English,Australia,18000000,2013,7.1,2.35
292,2222647,Drama|Mystery,The White Ribbon?,52958,193,German,Germany,12000000,2009,7.8,1.85
70,3500000,Action|Horror|Romance|Sci-Fi|Thriller,The Wraith?,10082,100,English,USA,2700000,1986,5.9,1.85
79,676698,Crime|Drama|Mystery|Thriller,The Salton Sea?,26730,180,English,USA,18000000,2002,7.2,1.85
10,229311,Action|Drama|History|Romance|War|Western,One Man's Hero?,899,42,English,Spain,11350000,1999,6.2,2.35
112,63260,Action|Animation|Sci-Fi|Thriller,Renaissance?,14325,90,English,France,14000000,2006,6.7,2.35
256,121463226,Comedy,Superbad?,422606,555,English,USA,20000000,2007,7.6,1.85
97,58006147,Drama|Music|Musical|Romance,Step Up 2: The Streets?,67653,108,English,USA,23000000,2008,6.2,1.85
142,51053787,Action|Animation|Comedy|Crime|Family,Hoodwinked!?,45900,247,English,USA,17500000,2005,6.5,1.85
187,23472900,Drama|History|War,Hotel Rwanda?,264533,609,English,UK,17500000,2004,8.1,2.35
193,39687528,Action|Crime|Drama|Thriller,Hitman?,140780,376,English,France,24000000,2007,6.3,2.35
40,7017178,Drama|Family|Music|Musical,Black Nativity?,1633,17,English,USA,17500000,2013,4.4,2.35
38,325491,Crime|Drama|Thriller,City of Ghosts?,4387,67,English,USA,17500000,2002,6,1.85
239,96471845,Fantasy|Horror|Thriller,The Others?,268581,1109,English,USA,17000000,2001,7.6,1.85
250,85200000,Action|Adventure|Sci-Fi,Aliens?,488537,1076,English,USA,18500000,1986,8.4,1.85
82,72000000,Drama|Family|Musical|Romance,My Fair Lady?,66959,258,English,USA,17000000,1964,7.9,2.2
140,72219395,Horror|Mystery|Thriller,I Know What You Did Last Summer?,105585,419,English,USA,17000000,1997,5.6,2.35
129,82389560,Comedy,Let's Be Cops?,106820,147,English,USA,17000000,2014,6.5,1.85
285,71502303,Adventure|Comedy|Drama|Romance,Sideways?,149966,835,English,USA,12000000,2004,7.5,1.85
91,19179969,Comedy,Beerfest?,54710,177,English,USA,17500000,2006,6.3,2.35
318,47000000,Horror|Thriller,Halloween?,157857,1191,English,USA,300000,1978,7.9,2.35
283,84961,Action|Adventure|History,Hero?,149414,841,Mandarin,China,31000000,2002,7.9,2.35
52,37566230,Comedy|Drama|Family|Fantasy|Sci-Fi,Good Boy!?,3407,48,English,USA,17000000,2003,5.1,1.85
56,70492685,Comedy|Drama,The Best Man Holiday?,11600,64,English,USA,17000000,2013,6.7,2.35
186,35635046,Action|Crime|Drama|Thriller,Smokin' Aces?,121058,482,English,UK,17000000,2006,6.7,2.35
178,45670855,Horror|Mystery,Saw 3D: The Final Chapter?,67978,279,English,Canada,20000000,2010,5.6,1.85
140,37939782,Comedy|Romance,40 Days and 40 Nights?,62272,207,English,USA,17000000,2002,5.6,1.85
469,172051787,Action|Adventure|Sci-Fi,TRON: Legacy?,264186,665,English,USA,170000000,2010,6.8,2.35
63,30324946,Comedy|Music|Romance,A Night at the Roxbury?,48458,239,English,USA,17000000,1998,6.2,1.85
148,27854896,Drama|Fantasy|Romance,Beastly?,64190,129,English,USA,17000000,2011,5.6,2.35
265,41777564,Horror,The Hills Have Eyes?,129719,855,English,USA,15000000,2006,6.4,2.35
75,22734486,Comedy,Dickie Roberts: Former Child Star?,11815,117,English,USA,17000000,2003,5.6,2.35
113,44469602,Biography|Drama|Sport,"McFarland, USA?",23480,83,English,USA,17000000,2015,7.4,2.35
223,64998368,Comedy|Music|Romance,Pitch Perfect?,213898,250,English,USA,17000000,2012,7.2,1.85
50,19693891,Comedy|Drama|Romance|Sport,Summer Catch?,12993,107,English,USA,34000000,2001,4.9,1.85
125,16311763,Crime|Drama|Thriller,A Simple Plan?,50656,416,English,UK,17000000,1998,7.5,1.85
81,12693621,Horror|Mystery|Thriller,They?,10885,271,English,USA,17000000,2002,4.8,2.35
37,15655665,Comedy|Romance,Larry the Cable Guy: Health Inspector?,9104,112,English,USA,4000000,2006,3.1,1.33
44,11634458,Adventure|Comedy|Family|Fantasy|Musical,The Adventures of Elmo in Grouchland?,2045,37,English,USA,17000000,1999,5.8,1.85
197,27154426,Crime|Drama|Thriller,Brooklyn's Finest?,52852,138,English,USA,17000000,2009,6.7,2.35
543,54239856,Horror,Evil Dead?,125016,789,English,USA,17000000,2013,6.5,2.35
112,8662318,Comedy|Romance,My Life in Ruins?,15033,75,English,USA,17000000,2009,5.9,1.85
153,7156725,Comedy|Music,American Dreamz?,22639,217,English,USA,19000000,2006,5.5,1.85
94,15681020,Action|Adventure|Family|Sci-Fi,Superman IV: The Quest for Peace?,33570,259,English,UK,17000000,1987,3.6,2.35
157,6855137,Action|Crime|Drama|Thriller,Running Scared?,88590,419,English,Germany,17000000,2006,7.4,2.35
21,2315683,Adventure|Crime|Drama|Romance,Shanghai Surprise?,4081,28,English,UK,17000000,1986,3,1.85
236,39825798,Drama|Mystery|Romance|Thriller,The Illusionist?,295375,645,English,USA,16000000,2006,7.6,1.85
50,2000000,Adventure|Horror|Thriller,Roar?,1275,27,English,USA,17000000,1981,6.4,2.35
106,1569918,Biography|Crime|Drama|Thriller,Veronica Guerin?,16234,113,English,Ireland,17000000,2003,6.9,2.35
173,273420,Comedy|Mystery|Sci-Fi|Thriller,Southland Tales?,32671,238,English,France,17000000,2006,5.5,2.35
145,4930798,Horror|Thriller,The Apparition?,16268,108,English,USA,17000000,2012,4.1,2.35
31,59847242,Comedy|Drama|Family|Romance,My Girl?,55895,115,English,USA,16500000,1991,6.8,1.85
105,220914,Biography|Drama|Romance,Fur: An Imaginary Portrait of Diane Arbus?,13239,97,English,USA,16800000,2006,6.5,1.85
236,39825798,Drama|Mystery|Romance|Thriller,The Illusionist?,295375,645,English,USA,16000000,2006,7.6,1.85
114,43848100,Crime|Drama,Wall Street?,119150,219,English,USA,15000000,1987,7.4,1.85
69,42700000,Drama|Romance,Sense and Sensibility?,78392,196,English,USA,16500000,1995,7.7,1.85
150,18663911,Biography|Drama|Romance,Becoming Jane?,46204,151,English,UK,16500000,2007,7.1,2.35
72,11702090,Comedy|Romance,Sydney White?,37700,50,English,USA,16500000,2007,6.3,2.35
